	performance	mean	median	min	max	ontologyGroup	group	sortingMethod	features	rna_type
31	recall_std	-0.018228941113495947	-0.014832138675454826	-0.013757360122101207	-0.05941383181916793	Delta	PFb	fold	Full	mrna
0	accuracy_mean	0.627920749279539	0.6313333333333333	0.484	0.7673333333333333	all	PFNF	fold	Ulzm-peaks	lincrna
1	accuracy_std	0.05227843810939936	0.05169864601708636	0.0393996615890712	0.08220485927783641	all	PFNF	fold	Ulzm-peaks	lincrna
2	f1_mean	0.6736320986403845	0.6801960286422505	0.5037270245646974	0.7892900409628684	all	PFNF	fold	Ulzm-peaks	lincrna
3	f1_std	0.05533659411147275	0.052698957027358564	0.038830289338440974	0.13951820026253994	all	PFNF	fold	Ulzm-peaks	lincrna
4	precision_mean	0.5983382861065897	0.5987905505214681	0.4997514074620867	0.7176614384813524	all	PFNF	fold	Ulzm-peaks	lincrna
5	precision_std	0.06972656802046645	0.06881335379830229	0.04703681323992489	0.1026095207376875	all	PFNF	fold	Ulzm-peaks	lincrna
6	recall_mean	0.7925720848674291	0.8013966830861518	0.5694287826257757	0.9351693947265244	all	PFNF	fold	Ulzm-peaks	lincrna
7	recall_std	0.10447148239199336	0.09851944368244672	0.049642293496828166	0.24516042653357484	all	PFNF	fold	Ulzm-peaks	lincrna
8	accuracy_mean	0.5963008130081301	0.5948333333333333	0.4986666666666666	0.7278333333333334	lymphoMyeloid	PFNF	fold	Ulzm-peaks	lincrna
9	accuracy_std	0.05166721015764435	0.051298689608561696	0.042499673201357925	0.06099612920323533	lymphoMyeloid	PFNF	fold	Ulzm-peaks	lincrna
10	f1_mean	0.6383588810976867	0.6433134644762074	0.5206121638845339	0.7547219760617462	lymphoMyeloid	PFNF	fold	Ulzm-peaks	lincrna
11	f1_std	0.05830789536273642	0.0558870808895964	0.043853959923657565	0.09978051873081067	lymphoMyeloid	PFNF	fold	Ulzm-peaks	lincrna
12	precision_mean	0.5784373012652486	0.5709257746042753	0.5044566629040971	0.7112954024004594	lymphoMyeloid	PFNF	fold	Ulzm-peaks	lincrna
13	precision_std	0.07011469604103637	0.06901498900535709	0.04703681323992489	0.09091473148853138	lymphoMyeloid	PFNF	fold	Ulzm-peaks	lincrna
14	recall_mean	0.7383434965613984	0.7473903743567013	0.5694287826257757	0.8604490593761182	lymphoMyeloid	PFNF	fold	Ulzm-peaks	lincrna
15	recall_std	0.11710312554630899	0.1136716896822719	0.07484630835278548	0.2103950057344036	lymphoMyeloid	PFNF	fold	Ulzm-peaks	lincrna
16	accuracy_mean	0.6321574074074074	0.635	0.484	0.7673333333333333	nonLymphoMyeloid	PFNF	fold	Ulzm-peaks	lincrna
17	accuracy_std	0.05236033466502667	0.05174494683445889	0.0393996615890712	0.08220485927783641	nonLymphoMyeloid	PFNF	fold	Ulzm-peaks	lincrna
18	f1_mean	0.6783582487032951	0.6826192527022636	0.5037270245646974	0.7892900409628684	nonLymphoMyeloid	PFNF	fold	Ulzm-peaks	lincrna
19	f1_std	0.05493847858434264	0.052179860310892216	0.038830289338440974	0.13951820026253994	nonLymphoMyeloid	PFNF	fold	Ulzm-peaks	lincrna
20	precision_mean	0.6010047579317367	0.6002323138456098	0.4997514074620867	0.7176614384813524	nonLymphoMyeloid	PFNF	fold	Ulzm-peaks	lincrna
21	precision_std	0.06967456393927898	0.06833347156314751	0.05116457351981722	0.1026095207376875	nonLymphoMyeloid	PFNF	fold	Ulzm-peaks	lincrna
22	recall_mean	0.799838006830002	0.8077990659774791	0.5857897432265413	0.9351693947265244	nonLymphoMyeloid	PFNF	fold	Ulzm-peaks	lincrna
23	recall_std	0.10277900732883341	0.09679633432411217	0.049642293496828166	0.24516042653357484	nonLymphoMyeloid	PFNF	fold	Ulzm-peaks	lincrna
24	accuracy_mean	-0.03585659439927735	-0.040166666666666684	0.014666666666666606	-0.03949999999999987	Delta	PFNF	fold	Ulzm-peaks	lincrna
25	accuracy_std	-0.00069312450738232	-0.0004462572258971953	0.003100011612286728	-0.021208730074601084	Delta	PFNF	fold	Ulzm-peaks	lincrna
26	f1_mean	-0.039999367605608405	-0.03930578822605624	0.016885139319836484	-0.034568064901122186	Delta	PFNF	fold	Ulzm-peaks	lincrna
27	f1_std	0.00336941677839378	0.003707220578704186	0.005023670585216591	-0.03973768153172927	Delta	PFNF	fold	Ulzm-peaks	lincrna
28	precision_mean	-0.022567456666488073	-0.029306539241334528	0.004705255442010392	-0.006366036080893034	Delta	PFNF	fold	Ulzm-peaks	lincrna
29	precision_std	0.00044013210175739004	0.000681517442209581	-0.004127760279892333	-0.011694789249156123	Delta	PFNF	fold	Ulzm-peaks	lincrna
30	recall_mean	-0.06149451026860353	-0.06040869162077778	-0.01636096060076564	-0.07472033535040623	Delta	PFNF	fold	Ulzm-peaks	lincrna
31	recall_std	0.014324118217475576	0.016875355358159733	0.025204014855957316	-0.03476542079917125	Delta	PFNF	fold	Ulzm-peaks	lincrna
0	accuracy_mean	0.8871493756003843	0.8881666666666671	0.7410000000000001	0.9735	all	bu	fold	Ulzm-var-peak	mrna
1	accuracy_std	0.03402341560826786	0.03414999593297518	0.017809953521681198	0.04734594902300397	all	bu	fold	Ulzm-var-peak	mrna
2	f1_mean	0.8889245604136528	0.8899901788080391	0.7445932671315958	0.9735539429270303	all	bu	fold	Ulzm-var-peak	mrna
3	f1_std	0.035422254107931234	0.035743186459609444	0.01781155296935839	0.05534098470404922	all	bu	fold	Ulzm-var-peak	mrna
4	precision_mean	0.8612048767665291	0.8642516801961494	0.725196209554353	0.9510920813375341	all	bu	fold	Ulzm-var-peak	mrna
5	precision_std	0.053828071765794495	0.05355279689980876	0.032713326867613066	0.07438164138522839	all	bu	fold	Ulzm-var-peak	mrna
6	recall_mean	0.9226003213330682	0.9236418298037951	0.7753073596301496	0.9977343593593594	all	bu	fold	Ulzm-var-peak	mrna
7	recall_std	0.04458224958468859	0.04529097767855818	0.008291771755471555	0.08859067264142068	all	bu	fold	Ulzm-var-peak	mrna
8	accuracy_mean	0.8743252032520324	0.8850000000000002	0.7410000000000001	0.9363333333333332	lymphoMyeloid	bu	fold	Ulzm-var-peak	mrna
9	accuracy_std	0.03599093844584092	0.035441265966854686	0.02369423277227322	0.04734594902300397	lymphoMyeloid	bu	fold	Ulzm-var-peak	mrna
10	f1_mean	0.8757880576431409	0.8861903215638725	0.7445932671315958	0.9369372793283316	lymphoMyeloid	bu	fold	Ulzm-var-peak	mrna
11	f1_std	0.03802085859099082	0.03815484292090696	0.02459814551447162	0.05534098470404922	lymphoMyeloid	bu	fold	Ulzm-var-peak	mrna
12	precision_mean	0.8515686146583779	0.8618640490574125	0.725196209554353	0.9464402527167984	lymphoMyeloid	bu	fold	Ulzm-var-peak	mrna
13	precision_std	0.055976876573740335	0.05518493933534707	0.03846315851318177	0.07438164138522839	lymphoMyeloid	bu	fold	Ulzm-var-peak	mrna
14	recall_mean	0.9061536162649504	0.9119123747469884	0.7753073596301496	0.9814483877936448	lymphoMyeloid	bu	fold	Ulzm-var-peak	mrna
15	recall_std	0.05000808416271026	0.05151785125052	0.0240010842527304	0.08859067264142068	lymphoMyeloid	bu	fold	Ulzm-var-peak	mrna
16	accuracy_mean	0.8888676470588237	0.8885000000000001	0.8131666666666665	0.9735	nonLymphoMyeloid	bu	fold	Ulzm-var-peak	mrna
17	accuracy_std	0.03375979326728584	0.03407080019787405	0.017809953521681198	0.04681523968396046	nonLymphoMyeloid	bu	fold	Ulzm-var-peak	mrna
18	f1_mean	0.8906846800659107	0.8907238783424112	0.8156257538722048	0.9735539429270303	nonLymphoMyeloid	bu	fold	Ulzm-var-peak	mrna
19	f1_std	0.03507407507588731	0.03552550597987888	0.01781155296935839	0.04958218417759733	nonLymphoMyeloid	bu	fold	Ulzm-var-peak	mrna
20	precision_mean	0.8624960099248109	0.864579543990148	0.7750070701511518	0.9510920813375341	nonLymphoMyeloid	bu	fold	Ulzm-var-peak	mrna
21	precision_std	0.05354016001048149	0.05301361495576863	0.032713326867613066	0.07405442031565644	nonLymphoMyeloid	bu	fold	Ulzm-var-peak	mrna
22	recall_mean	0.9248039648225873	0.925401700475218	0.8057629379281336	0.9977343593593594	nonLymphoMyeloid	bu	fold	Ulzm-var-peak	mrna
23	recall_std	0.04385525867717588	0.04484532813424198	0.008291771755471555	0.06803172680454206	nonLymphoMyeloid	bu	fold	Ulzm-var-peak	mrna
24	accuracy_mean	-0.014542443806791261	-0.0034999999999998366	-0.07216666666666638	-0.03716666666666679	Delta	bu	fold	Ulzm-var-peak	mrna
25	accuracy_std	0.0022311451785550773	0.0013704657689806374	0.005884279250592022	0.0005307093390435128	Delta	bu	fold	Ulzm-var-peak	mrna
26	f1_mean	-0.01489662242276979	-0.004533556778538728	-0.07103248674060902	-0.03661666359869875	Delta	bu	fold	Ulzm-var-peak	mrna
27	f1_std	0.002946783515103517	0.002629336941028085	0.00678659254511323	0.0057588005264518904	Delta	bu	fold	Ulzm-var-peak	mrna
28	precision_mean	-0.010927395266433049	-0.002715494932735485	-0.049810860596798734	-0.004651828620735654	Delta	bu	fold	Ulzm-var-peak	mrna
29	precision_std	0.0024367165632588478	0.0021713243795784404	0.0057498316455687065	0.00032722106957194796	Delta	bu	fold	Ulzm-var-peak	mrna
30	recall_mean	-0.01865034855763692	-0.013489325728229584	-0.030455578297983954	-0.01628597156571454	Delta	bu	fold	Ulzm-var-peak	mrna
31	recall_std	0.006152825485534384	0.006672523116278015	0.015709312497258848	0.020558945836878617	Delta	bu	fold	Ulzm-var-peak	mrna
0	accuracy_mean	0.5385994236311239	0.5379999999999999	0.4033333333333333	0.7061666666666666	all	bu	mann_whitney_pval	Ulzm-peaks	lincrna
1	accuracy_std	0.05416990796064899	0.05390938899878408	0.04296122282555127	0.08805553803014196	all	bu	mann_whitney_pval	Ulzm-peaks	lincrna
2	f1_mean	0.5393723437815479	0.5399378534816811	0.36922105544840617	0.7109381440902764	all	bu	mann_whitney_pval	Ulzm-peaks	lincrna
3	f1_std	0.07895275990373705	0.07223664123881927	0.04848665508747532	0.16417913653148905	all	bu	mann_whitney_pval	Ulzm-peaks	lincrna
4	precision_mean	0.5419524018188364	0.5436883977540711	0.4022503458069617	0.6932418470869119	all	bu	mann_whitney_pval	Ulzm-peaks	lincrna
5	precision_std	0.08311621133615138	0.08204848611262695	0.05694513334328773	0.12524426128961902	all	bu	mann_whitney_pval	Ulzm-peaks	lincrna
6	recall_mean	0.5741157547573	0.5763613169160517	0.4000893198282312	0.7638778928489284	all	bu	mann_whitney_pval	Ulzm-peaks	lincrna
7	recall_std	0.1486304060769991	0.13877348051752486	0.0767631205741177	0.2986146834894645	all	bu	mann_whitney_pval	Ulzm-peaks	lincrna
8	accuracy_mean	0.526	0.5218333333333334	0.4418333333333335	0.6378333333333334	lymphoMyeloid	bu	mann_whitney_pval	Ulzm-peaks	lincrna
9	accuracy_std	0.05396452988977185	0.054537194239853926	0.04296122282555127	0.06397134775298495	lymphoMyeloid	bu	mann_whitney_pval	Ulzm-peaks	lincrna
10	f1_mean	0.5364257597433701	0.5375527962900486	0.4214195234377144	0.6529330729023672	lymphoMyeloid	bu	mann_whitney_pval	Ulzm-peaks	lincrna
11	f1_std	0.08049656500470258	0.07790628242557597	0.05213305908061019	0.12559132655699645	lymphoMyeloid	bu	mann_whitney_pval	Ulzm-peaks	lincrna
12	precision_mean	0.5279842703069794	0.5299704617534778	0.4399754736825185	0.6254205232843524	lymphoMyeloid	bu	mann_whitney_pval	Ulzm-peaks	lincrna
13	precision_std	0.07910412764964785	0.07737023192698753	0.06281195667692492	0.09961696329928828	lymphoMyeloid	bu	mann_whitney_pval	Ulzm-peaks	lincrna
14	recall_mean	0.5835264831724932	0.5858076019677096	0.4406876454606216	0.7165824926746883	lymphoMyeloid	bu	mann_whitney_pval	Ulzm-peaks	lincrna
15	recall_std	0.15596710100168926	0.15300107772224922	0.10177414282977107	0.24225511668930386	lymphoMyeloid	bu	mann_whitney_pval	Ulzm-peaks	lincrna
16	accuracy_mean	0.5402875816993463	0.5386666666666666	0.4033333333333333	0.7061666666666666	nonLymphoMyeloid	bu	mann_whitney_pval	Ulzm-peaks	lincrna
17	accuracy_std	0.054197425937465855	0.053873050324831306	0.04355424459478343	0.08805553803014196	nonLymphoMyeloid	bu	mann_whitney_pval	Ulzm-peaks	lincrna
18	f1_mean	0.5397671475252251	0.5401054224550002	0.36922105544840617	0.7109381440902764	nonLymphoMyeloid	bu	mann_whitney_pval	Ulzm-peaks	lincrna
19	f1_std	0.07874591020066651	0.07158004593613845	0.04848665508747532	0.16417913653148905	nonLymphoMyeloid	bu	mann_whitney_pval	Ulzm-peaks	lincrna
20	precision_mean	0.5438239488514709	0.5471807835551132	0.4022503458069617	0.6932418470869119	nonLymphoMyeloid	bu	mann_whitney_pval	Ulzm-peaks	lincrna
21	precision_std	0.08365377810460448	0.08267596693766513	0.05694513334328773	0.12524426128961902	nonLymphoMyeloid	bu	mann_whitney_pval	Ulzm-peaks	lincrna
22	recall_mean	0.5728548401657217	0.572901335084399	0.4000893198282312	0.7638778928489284	nonLymphoMyeloid	bu	mann_whitney_pval	Ulzm-peaks	lincrna
23	recall_std	0.14764738486159945	0.13816133297548092	0.0767631205741177	0.2986146834894645	nonLymphoMyeloid	bu	mann_whitney_pval	Ulzm-peaks	lincrna
24	accuracy_mean	-0.014287581699346297	-0.016833333333333256	0.0385000000000002	-0.06833333333333325	Delta	bu	mann_whitney_pval	Ulzm-peaks	lincrna
25	accuracy_std	-0.0002328960476940048	0.0006641439150226192	-0.0005930217692321632	-0.02408419027715701	Delta	bu	mann_whitney_pval	Ulzm-peaks	lincrna
26	f1_mean	-0.0033413877818549986	-0.0025526261649515547	0.05219846798930822	-0.05800507118790921	Delta	bu	mann_whitney_pval	Ulzm-peaks	lincrna
27	f1_std	0.0017506548040360642	0.006326236489437517	0.0036464039931348655	-0.0385878099744926	Delta	bu	mann_whitney_pval	Ulzm-peaks	lincrna
28	precision_mean	-0.01583967854449153	-0.017210321801635398	0.03772512787555682	-0.06782132380255956	Delta	bu	mann_whitney_pval	Ulzm-peaks	lincrna
29	precision_std	-0.00454965045495663	-0.0053057350106776036	0.0058668233336371944	-0.02562729799033074	Delta	bu	mann_whitney_pval	Ulzm-peaks	lincrna
30	recall_mean	0.01067164300677148	0.012906266883310646	0.04059832563239041	-0.047295400174240054	Delta	bu	mann_whitney_pval	Ulzm-peaks	lincrna
31	recall_std	0.008319716140089806	0.014839744746768302	0.025011022255653367	-0.05635956680016066	Delta	bu	mann_whitney_pval	Ulzm-peaks	lincrna
0	accuracy_mean	0.7362142170989433	0.7373333333333334	0.53	0.9283333333333336	all	blb	mann_whitney_pval	Full	mrna
1	accuracy_std	0.047016498923973055	0.04714045207910318	0.027436796055257208	0.059880436426821976	all	blb	mann_whitney_pval	Full	mrna
2	f1_mean	0.6690492260286308	0.6704297970979867	0.4279085611843576	0.9216205705930496	all	blb	mann_whitney_pval	Full	mrna
3	f1_std	0.06674170309264366	0.06743400397728899	0.0325816776274802	0.10171554513556176	all	blb	mann_whitney_pval	Full	mrna
4	precision_mean	0.8721835452327806	0.8874863905612493	0.5358591914668862	0.989515119553126	all	blb	mann_whitney_pval	Full	mrna
5	precision_std	0.08747793344990305	0.08775182007729318	0.01993386955481636	0.18405843165333152	all	blb	mann_whitney_pval	Full	mrna
6	recall_mean	0.5550804881924619	0.5512113270241245	0.33587451903668497	0.8678984123803225	all	blb	mann_whitney_pval	Full	mrna
7	recall_std	0.08658220021550819	0.08529287877641414	0.05269221031064982	0.14323246905143855	all	blb	mann_whitney_pval	Full	mrna
8	accuracy_mean	0.7949715447154471	0.8113333333333332	0.53	0.8966666666666666	lymphoMyeloid	blb	mann_whitney_pval	Full	mrna
9	accuracy_std	0.04347181855405355	0.0423408785926792	0.031446603773522014	0.055791277693441166	lymphoMyeloid	blb	mann_whitney_pval	Full	mrna
10	f1_mean	0.7506022541811933	0.7663370221941223	0.5232003579451202	0.8837929069727902	lymphoMyeloid	blb	mann_whitney_pval	Full	mrna
11	f1_std	0.057884535921384365	0.054813496094680544	0.0365879975918798	0.08311512700877956	lymphoMyeloid	blb	mann_whitney_pval	Full	mrna
12	precision_mean	0.930100951084608	0.9617185425328076	0.5358591914668862	0.989515119553126	lymphoMyeloid	blb	mann_whitney_pval	Full	mrna
13	precision_std	0.0564017915592461	0.04634143290916926	0.019948530704829392	0.14522240939600156	lymphoMyeloid	blb	mann_whitney_pval	Full	mrna
14	recall_mean	0.6383936490328072	0.6409572973604412	0.4276551968487245	0.8022705325032607	lymphoMyeloid	blb	mann_whitney_pval	Full	mrna
15	recall_std	0.07856415952948334	0.07456560492951325	0.05646026506903998	0.13420473280652928	lymphoMyeloid	blb	mann_whitney_pval	Full	mrna
16	accuracy_mean	0.7283415032679739	0.7308333333333334	0.5608333333333334	0.9283333333333336	nonLymphoMyeloid	blb	mann_whitney_pval	Full	mrna
17	accuracy_std	0.04749143975785117	0.04755464679882759	0.027436796055257208	0.059880436426821976	nonLymphoMyeloid	blb	mann_whitney_pval	Full	mrna
18	f1_mean	0.658122186308843	0.6601980106181786	0.4279085611843576	0.9216205705930496	nonLymphoMyeloid	blb	mann_whitney_pval	Full	mrna
19	f1_std	0.06792844771362938	0.0681212027515719	0.0325816776274802	0.10171554513556176	nonLymphoMyeloid	blb	mann_whitney_pval	Full	mrna
20	precision_mean	0.8644233699389084	0.8794088545095857	0.631221424616636	0.9868471372297832	nonLymphoMyeloid	blb	mann_whitney_pval	Full	mrna
21	precision_std	0.09164173023917407	0.09101363239246646	0.01993386955481636	0.18405843165333152	nonLymphoMyeloid	blb	mann_whitney_pval	Full	mrna
22	recall_mean	0.5439176137007817	0.5406133987790207	0.33587451903668497	0.8678984123803225	nonLymphoMyeloid	blb	mann_whitney_pval	Full	mrna
23	recall_std	0.08765651285644616	0.08617164480598843	0.05269221031064982	0.14323246905143855	nonLymphoMyeloid	blb	mann_whitney_pval	Full	mrna
24	accuracy_mean	0.0666300414474732	0.0804999999999998	-0.03083333333333338	-0.031666666666666954	Delta	blb	mann_whitney_pval	Full	mrna
25	accuracy_std	-0.004019621203797619	-0.005213768206148391	0.004009807718264806	-0.00408915873338081	Delta	blb	mann_whitney_pval	Full	mrna
26	f1_mean	0.0924800678723503	0.10613901157594363	0.0952917967607626	-0.037827663620259355	Delta	blb	mann_whitney_pval	Full	mrna
27	f1_std	-0.010043911792245015	-0.01330770665689135	0.004006319964399596	-0.018600418126782203	Delta	blb	mann_whitney_pval	Full	mrna
28	precision_mean	0.06567758114569955	0.08230968802322192	-0.09536223314974979	0.0026679823233427546	Delta	blb	mann_whitney_pval	Full	mrna
29	precision_std	-0.03523993867992797	-0.0446721994832972	1.4661150013032392e-05	-0.03883602225732996	Delta	blb	mann_whitney_pval	Full	mrna
30	recall_mean	0.09447603533202542	0.10034389858142045	0.09178067781203952	-0.06562787987706176	Delta	blb	mann_whitney_pval	Full	mrna
31	recall_std	-0.009092353326962815	-0.011606039876475183	0.003768054758390156	-0.009027736244909268	Delta	blb	mann_whitney_pval	Full	mrna
0	accuracy_mean	0.6343011527377522	0.6561666666666668	0.4166666666666666	0.7681666666666667	all	bu	fold	Ulzm-peaks	lincrna
1	accuracy_std	0.0517751815172738	0.05107157287136902	0.041377664398937634	0.07980879929208587	all	bu	fold	Ulzm-peaks	lincrna
2	f1_mean	0.6032940361752743	0.6089118498478269	0.4208750814791566	0.7320180822055653	all	bu	fold	Ulzm-peaks	lincrna
3	f1_std	0.06822583973724486	0.06635866712694043	0.04805681703131555	0.11672324674559993	all	bu	fold	Ulzm-peaks	lincrna
4	precision_mean	0.6773829183679724	0.7066963052934077	0.4198856167895663	0.8501655001660119	all	bu	fold	Ulzm-peaks	lincrna
5	precision_std	0.09623166498320213	0.09613184550491746	0.060059063032326	0.15554027442696128	all	bu	fold	Ulzm-peaks	lincrna
6	recall_mean	0.5719185812174137	0.571096792810619	0.4058817743624645	0.7677221429082599	all	bu	fold	Ulzm-peaks	lincrna
7	recall_std	0.10827725193865388	0.09737136110106727	0.07062161791545922	0.2269081670365979	all	bu	fold	Ulzm-peaks	lincrna
8	accuracy_mean	0.5766463414634146	0.5738333333333333	0.5043333333333332	0.67	lymphoMyeloid	bu	fold	Ulzm-peaks	lincrna
9	accuracy_std	0.05269967540513471	0.052579041029250005	0.04457546659567595	0.06215661223429447	lymphoMyeloid	bu	fold	Ulzm-peaks	lincrna
10	f1_mean	0.5642927726193485	0.5563938292496731	0.4634691562097432	0.650108770635225	lymphoMyeloid	bu	fold	Ulzm-peaks	lincrna
11	f1_std	0.07195008185326053	0.07036159226632854	0.04805681703131555	0.1129829796704718	lymphoMyeloid	bu	fold	Ulzm-peaks	lincrna
12	precision_mean	0.5960827857010212	0.5907445181336879	0.5047121758846079	0.7041293988734604	lymphoMyeloid	bu	fold	Ulzm-peaks	lincrna
13	precision_std	0.0930090798437667	0.09223762533236288	0.060059063032326	0.13126221172380426	lymphoMyeloid	bu	fold	Ulzm-peaks	lincrna
14	recall_mean	0.5795082479270647	0.5589197385660495	0.4058817743624645	0.7677221429082599	lymphoMyeloid	bu	fold	Ulzm-peaks	lincrna
