	performance	mean	median	min	max	ontologyGroup	group	sortingMethod	features	rna_type
19	f1_std	0.0548387928624593	0.050205539863068055	0.03000787334092636	0.2252534892065113	nonLymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-var-peak	lincrna
20	precision_mean	0.6911427677612298	0.695507316696959	0.3967453148473493	0.9147520936745164	nonLymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-var-peak	lincrna
21	precision_std	0.07314128927572043	0.07039330425477512	0.047101418004237935	0.19363198574441204	nonLymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-var-peak	lincrna
22	recall_mean	0.7801049593325791	0.8037822109214036	0.5141969091105688	0.9659435590064268	nonLymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-var-peak	lincrna
23	recall_std	0.08682008460488728	0.0764313501386337	0.03712330492721605	0.354751311977474	nonLymphoMyeloid	PFNF	mann_whitney_pval	Ulzm-var-peak	lincrna
24	accuracy_mean	-0.06669908983451522	-0.09883333333333333	0.010666666666666491	-0.03583333333333316	Delta	PFNF	mann_whitney_pval	Ulzm-var-peak	lincrna
25	accuracy_std	0.0035093680795465626	0.002941139012359581	0.01082514846600256	-0.012184403846557473	Delta	PFNF	mann_whitney_pval	Ulzm-var-peak	lincrna
26	f1_mean	-0.07109640390004934	-0.08828959632884292	0.058638897164317305	-0.03299718376042715	Delta	PFNF	mann_whitney_pval	Ulzm-var-peak	lincrna
27	f1_std	0.00798194053935921	0.008138772313630194	0.008262893995592518	-0.03936797838982836	Delta	PFNF	mann_whitney_pval	Ulzm-var-peak	lincrna
28	precision_mean	-0.05439409361544034	-0.0652060697106599	0.03861040468661109	-0.05727365987442379	Delta	PFNF	mann_whitney_pval	Ulzm-var-peak	lincrna
29	precision_std	0.007644830504780445	0.009338927745276879	0.006657956560556233	-0.03318239075975768	Delta	PFNF	mann_whitney_pval	Ulzm-var-peak	lincrna
30	recall_mean	-0.08413241139529404	-0.10782073082098564	0.020367640955792576	-0.03666458947552642	Delta	PFNF	mann_whitney_pval	Ulzm-var-peak	lincrna
31	recall_std	0.02220598597111978	0.019321405933703642	0.005889508406859714	-0.06738845649783282	Delta	PFNF	mann_whitney_pval	Ulzm-var-peak	lincrna
0	accuracy_mean	0.9458333333333334	0.9463333333333336	0.8704999999999999	0.9843333333333332	all	blb	fold	Ulzm-var-peak	mrna
1	accuracy_std	0.02469771031653564	0.02479695321786305	0.013227706612342986	0.03821394451709421	all	blb	fold	Ulzm-var-peak	mrna
2	f1_mean	0.9439477872339194	0.944859745705817	0.8623939817373111	0.984165743223935	all	blb	fold	Ulzm-var-peak	mrna
3	f1_std	0.026284624811878928	0.0262899096988821	0.01380226407003373	0.04548728393413285	all	blb	fold	Ulzm-var-peak	mrna
4	precision_mean	0.9520636411346121	0.954898555225164	0.9002456164932713	0.9780409051445612	all	blb	fold	Ulzm-var-peak	mrna
5	precision_std	0.03485228349218902	0.03345505808599965	0.024300422659129847	0.05340173747142468	all	blb	fold	Ulzm-var-peak	mrna
6	recall_mean	0.9378811650339075	0.9402745492223018	0.8323260110235556	0.9974734692339874	all	blb	fold	Ulzm-var-peak	mrna
7	recall_std	0.0390024483342484	0.04015360061800533	0.008580719244008538	0.07234185314110404	all	blb	fold	Ulzm-var-peak	mrna
8	accuracy_mean	0.9426382978723403	0.9428333333333334	0.8704999999999999	0.9786666666666666	lymphoMyeloid	blb	fold	Ulzm-var-peak	mrna
9	accuracy_std	0.025375082334773463	0.02593314053056007	0.016172679294277605	0.03821394451709421	lymphoMyeloid	blb	fold	Ulzm-var-peak	mrna
10	f1_mean	0.9405401778409286	0.9401572808471472	0.8623939817373111	0.9783321261797776	lymphoMyeloid	blb	fold	Ulzm-var-peak	mrna
11	f1_std	0.027253094202657428	0.02681955603309953	0.01645675112258517	0.04548728393413285	lymphoMyeloid	blb	fold	Ulzm-var-peak	mrna
12	precision_mean	0.9486684399189372	0.9518657553600204	0.9002456164932713	0.9682033560536766	lymphoMyeloid	blb	fold	Ulzm-var-peak	mrna
13	precision_std	0.03600421938592784	0.034166055804110806	0.02770194520517574	0.05340173747142468	lymphoMyeloid	blb	fold	Ulzm-var-peak	mrna
14	recall_mean	0.9347000063378684	0.9330456900789228	0.8323260110235556	0.9898095450367828	lymphoMyeloid	blb	fold	Ulzm-var-peak	mrna
15	recall_std	0.04011739688066081	0.0412917227575	0.0162026596557683	0.07234185314110404	lymphoMyeloid	blb	fold	Ulzm-var-peak	mrna
16	accuracy_mean	0.9463338888888889	0.9475	0.8953333333333334	0.9843333333333332	nonLymphoMyeloid	blb	fold	Ulzm-var-peak	mrna
17	accuracy_std	0.02459158870034505	0.024764442766590063	0.013227706612342986	0.03601350055496163	nonLymphoMyeloid	blb	fold	Ulzm-var-peak	mrna
18	f1_mean	0.944481646038821	0.9454998166924632	0.8890496158814619	0.984165743223935	nonLymphoMyeloid	blb	fold	Ulzm-var-peak	mrna
19	f1_std	0.02613289794065696	0.02616835777640792	0.01380226407003373	0.03928861763551323	nonLymphoMyeloid	blb	fold	Ulzm-var-peak	mrna
20	precision_mean	0.9525955559917346	0.9559674134710798	0.9238042607425854	0.9780409051445612	nonLymphoMyeloid	blb	fold	Ulzm-var-peak	mrna
21	precision_std	0.03467181353550327	0.03335793307233556	0.024300422659129847	0.05028235565911076	nonLymphoMyeloid	blb	fold	Ulzm-var-peak	mrna
22	recall_mean	0.9383795465629536	0.9412235680194176	0.8587338695321026	0.9974734692339874	nonLymphoMyeloid	blb	fold	Ulzm-var-peak	mrna
23	recall_std	0.03882777306197712	0.04005179762877101	0.008580719244008538	0.06428824952285286	nonLymphoMyeloid	blb	fold	Ulzm-var-peak	mrna
24	accuracy_mean	-0.003695591016548594	-0.004666666666666597	-0.024833333333333485	-0.005666666666666598	Delta	blb	fold	Ulzm-var-peak	mrna
25	accuracy_std	0.0007834936344284123	0.001168697763970005	0.0029449726819346187	0.0022004439621325783	Delta	blb	fold	Ulzm-var-peak	mrna
26	f1_mean	-0.003941468197892428	-0.0053425358453159655	-0.02665563414415084	-0.005833617044157413	Delta	blb	fold	Ulzm-var-peak	mrna
27	f1_std	0.0011201962620004668	0.0006511982566916111	0.0026544870525514394	0.006198666298619621	Delta	blb	fold	Ulzm-var-peak	mrna
28	precision_mean	-0.0039271160727973875	-0.0041016581110594474	-0.023558644249314087	-0.009837549090884634	Delta	blb	fold	Ulzm-var-peak	mrna
29	precision_std	0.0013324058504245728	0.000808122731775246	0.003401522546045893	0.003119381812313922	Delta	blb	fold	Ulzm-var-peak	mrna
30	recall_mean	-0.0036795402250852094	-0.008177877940494849	-0.02640785850854699	-0.00766392419720463	Delta	blb	fold	Ulzm-var-peak	mrna
31	recall_std	0.001289623818683687	0.0012399251287289956	0.007621940411759761	0.008053603618251179	Delta	blb	fold	Ulzm-var-peak	mrna
0	accuracy_mean	0.6076815561959654	0.6114999999999999	0.4553333333333334	0.7388333333333335	all	PFb	fold	Ulzs	lincrna
1	accuracy_std	0.051959157073964125	0.05181671759405667	0.038802920852258865	0.06788450158582263	all	PFb	fold	Ulzs	lincrna
2	f1_mean	0.6292163453304774	0.6360698268334268	0.4449462700529308	0.7717753123738127	all	PFb	fold	Ulzs	lincrna
3	f1_std	0.06305885497626855	0.05919936261921108	0.041076901911291167	0.13982742383781765	all	PFb	fold	Ulzs	lincrna
4	precision_mean	0.5948575627990832	0.5999190529045895	0.4577559444982264	0.7184334741637269	all	PFb	fold	Ulzs	lincrna
5	precision_std	0.07608192183403409	0.07473094316284544	0.05563983523413976	0.12046196350982576	all	PFb	fold	Ulzs	lincrna
6	recall_mean	0.6971914393629391	0.7046361091069483	0.4315708247638019	0.9002979688310251	all	PFb	fold	Ulzs	lincrna
7	recall_std	0.12054914756790987	0.1135060377962217	0.05121130719287818	0.2685616955371137	all	PFb	fold	Ulzs	lincrna
8	accuracy_mean	0.552287234042553	0.5331666666666667	0.456	0.7023333333333335	lymphoMyeloid	PFb	fold	Ulzs	lincrna
9	accuracy_std	0.05383512813761668	0.054031626541005295	0.038802920852258865	0.06788450158582263	lymphoMyeloid	PFb	fold	Ulzs	lincrna
10	f1_mean	0.5672065731982658	0.5535717331969989	0.4449462700529308	0.7191522727342522	lymphoMyeloid	PFb	fold	Ulzs	lincrna
11	f1_std	0.0761805052683348	0.07536799607488656	0.0419602402854822	0.11765843330067095	lymphoMyeloid	PFb	fold	Ulzs	lincrna
12	precision_mean	0.5509272932529912	0.5364320249021438	0.4577559444982264	0.6747906368000821	lymphoMyeloid	PFb	fold	Ulzs	lincrna
13	precision_std	0.07902024527984938	0.07796279611958247	0.06299336469572688	0.11264661539548115	lymphoMyeloid	PFb	fold	Ulzs	lincrna
14	recall_mean	0.6215257282049707	0.6260303782339303	0.4315708247638019	0.7972337638095113	lymphoMyeloid	PFb	fold	Ulzs	lincrna
15	recall_std	0.1424291140104828	0.14457606159901992	0.060518380720326774	0.21129494766943765	lymphoMyeloid	PFb	fold	Ulzs	lincrna
16	accuracy_mean	0.6163599999999999	0.6182500000000001	0.4553333333333334	0.7388333333333335	nonLymphoMyeloid	PFb	fold	Ulzs	lincrna
17	accuracy_std	0.05166525494065856	0.05152183901090111	0.041506023659223235	0.0645452037980618	nonLymphoMyeloid	PFb	fold	Ulzs	lincrna
18	f1_mean	0.6389312096311905	0.6416019688050916	0.4460580362366459	0.7717753123738127	nonLymphoMyeloid	PFb	fold	Ulzs	lincrna
19	f1_std	0.061003129763844845	0.05855074580151077	0.041076901911291167	0.13982742383781765	nonLymphoMyeloid	PFb	fold	Ulzs	lincrna
20	precision_mean	0.6017399716946377	0.6039265941158902	0.4597846138736184	0.7184334741637269	nonLymphoMyeloid	PFb	fold	Ulzs	lincrna
21	precision_std	0.07562158449418968	0.07391005573636533	0.05563983523413976	0.12046196350982576	nonLymphoMyeloid	PFb	fold	Ulzs	lincrna
22	recall_mean	0.7090457341110209	0.7173348890862454	0.4500363847680716	0.9002979688310251	nonLymphoMyeloid	PFb	fold	Ulzs	lincrna
23	recall_std	0.11712128615857344	0.11114840271616447	0.05121130719287818	0.2685616955371137	nonLymphoMyeloid	PFb	fold	Ulzs	lincrna
24	accuracy_mean	-0.06407276595744693	-0.0850833333333334	0.0006666666666665932	-0.03649999999999998	Delta	PFb	fold	Ulzs	lincrna
25	accuracy_std	0.002169873196958119	0.002509787530104182	-0.0027031028069643692	0.00333929778776082	Delta	PFb	fold	Ulzs	lincrna
26	f1_mean	-0.0717246364329247	-0.08803023560809264	-0.0011117661837151127	-0.0526230396395605	Delta	PFb	fold	Ulzs	lincrna
27	f1_std	0.01517737550448995	0.016817250273375793	0.0008833383741910367	-0.0221689905371467	Delta	PFb	fold	Ulzs	lincrna
28	precision_mean	-0.0508126784416465	-0.06749456921374641	-0.0020286693753920337	-0.043642837363644826	Delta	PFb	fold	Ulzs	lincrna
29	precision_std	0.0033986607856597018	0.004052740383217138	0.007353529461587113	-0.007815348114344603	Delta	PFb	fold	Ulzs	lincrna
30	recall_mean	-0.08752000590605025	-0.09130451085231517	-0.018465560004269743	-0.10306420502151381	Delta	PFb	fold	Ulzs	lincrna
31	recall_std	0.025307827851909367	0.033427658882855454	0.00930707352744859	-0.05726674786767602	Delta	PFb	fold	Ulzs	lincrna
0	accuracy_mean	0.5662905859750239	0.5673333333333334	0.44166666666666665	0.6701666666666667	all	NFb	fold	Ulzm-vars	lincrna
1	accuracy_std	0.05400363702014029	0.05369047091120234	0.04360937717713677	0.08707771114227668	all	NFb	fold	Ulzm-vars	lincrna
2	f1_mean	0.5392214875006014	0.5455296741943443	0.3904586492968541	0.6748408281488583	all	NFb	fold	Ulzm-vars	lincrna
3	f1_std	0.07826409222298607	0.07523126157375651	0.0514110148746632	0.16791201797498329	all	NFb	fold	Ulzm-vars	lincrna
4	precision_mean	0.5828152364657929	0.5796155079575298	0.441474607561106	0.7770985084782964	all	NFb	fold	Ulzm-vars	lincrna
5	precision_std	0.09574909874990115	0.09327410558593736	0.05853526274274766	0.16598402860287648	all	NFb	fold	Ulzm-vars	lincrna
6	recall_mean	0.5405848604011673	0.5427646592895543	0.3181009678208308	0.7723500788666651	all	NFb	fold	Ulzm-vars	lincrna
7	recall_std	0.13719481752264467	0.13141032722184576	0.07071469781893286	0.26923796657644955	all	NFb	fold	Ulzm-vars	lincrna
8	accuracy_mean	0.5714361702127659	0.5695	0.4755	0.6701666666666667	lymphoMyeloid	NFb	fold	Ulzm-vars	lincrna
9	accuracy_std	0.053970791940925696	0.053190172442326634	0.046048283838211	0.07744012023636213	lymphoMyeloid	NFb	fold	Ulzm-vars	lincrna
10	f1_mean	0.5157626108217171	0.5250383727667206	0.3904586492968541	0.6469507819874625	lymphoMyeloid	NFb	fold	Ulzm-vars	lincrna
11	f1_std	0.07986148946563626	0.07758216574527411	0.0514110148746632	0.1271240346413116	lymphoMyeloid	NFb	fold	Ulzm-vars	lincrna
12	precision_mean	0.6069789366197013	0.6033330395493565	0.5021464908062364	0.7770985084782964	lymphoMyeloid	NFb	fold	Ulzm-vars	lincrna
13	precision_std	0.11004394409530913	0.10977890621717416	0.06982930568911443	0.16598402860287648	lymphoMyeloid	NFb	fold	Ulzm-vars	lincrna
14	recall_mean	0.4876527487281705	0.4627885985591042	0.3181009678208308	0.7192689646572128	lymphoMyeloid	NFb	fold	Ulzm-vars	lincrna
15	recall_std	0.13125807396875927	0.1206733691575592	0.08401176641246767	0.2275111416288245	lymphoMyeloid	NFb	fold	Ulzm-vars	lincrna
16	accuracy_mean	0.5654844444444446	0.56725	0.44166666666666665	0.6673333333333333	nonLymphoMyeloid	NFb	fold	Ulzm-vars	lincrna
17	accuracy_std	0.05400878274921724	0.05388980359494685	0.04360937717713677	0.08707771114227668	nonLymphoMyeloid	NFb	fold	Ulzm-vars	lincrna
18	f1_mean	0.5428967115136266	0.5494596525971011	0.3933836000706271	0.6748408281488583	nonLymphoMyeloid	NFb	fold	Ulzm-vars	lincrna
19	f1_std	0.07801383332163754	0.07497710086926529	0.05464784353212018	0.16791201797498329	nonLymphoMyeloid	NFb	fold	Ulzm-vars	lincrna
20	precision_mean	0.5790295901083472	0.5769544693052558	0.441474607561106	0.7334603520066294	nonLymphoMyeloid	NFb	fold	Ulzm-vars	lincrna
21	precision_std	0.09350957297912058	0.09058318396285323	0.05853526274274766	0.16299277562306666	nonLymphoMyeloid	NFb	fold	Ulzm-vars	lincrna
22	recall_mean	0.5488775578966033	0.5501325756541737	0.3373502102727832	0.7723500788666651	nonLymphoMyeloid	NFb	fold	Ulzm-vars	lincrna
23	recall_std	0.1381249073460867	0.13436876223574562	0.07071469781893286	0.26923796657644955	nonLymphoMyeloid	NFb	fold	Ulzm-vars	lincrna
24	accuracy_mean	0.00595172576832137	0.0022499999999999742	0.033833333333333326	0.0028333333333333544	Delta	NFb	fold	Ulzm-vars	lincrna
25	accuracy_std	-3.799080829154644e-05	-0.0006996311526202142	0.0024389066610742346	-0.009637590905914553	Delta	NFb	fold	Ulzm-vars	lincrna
26	f1_mean	-0.02713410069190947	-0.02442127983038045	-0.0029249507737730274	-0.027890046161395787	Delta	NFb	fold	Ulzm-vars	lincrna
27	f1_std	0.0018476561439987188	0.002605064876008825	-0.003236828657456982	-0.040787983333671674	Delta	NFb	fold	Ulzm-vars	lincrna
28	precision_mean	0.027949346511354056	0.02637857024410062	0.0606718832451304	0.04363815647166702	Delta	NFb	fold	Ulzm-vars	lincrna
29	precision_std	0.01653437111618855	0.019195722254320938	0.011294042946366767	0.0029912529798098164	Delta	NFb	fold	Ulzm-vars	lincrna
30	recall_mean	-0.061224809168432814	-0.08734397709506952	-0.01924924245195242	-0.053081114209452274	Delta	NFb	fold	Ulzm-vars	lincrna
31	recall_std	-0.006866833377327436	-0.013695393078186416	0.013297068593534814	-0.04172682494762506	Delta	NFb	fold	Ulzm-vars	lincrna
0	accuracy_mean	0.5437324687800191	0.5456666666666665	0.4111666666666666	0.6940000000000002	all	bu	mann_whitney_pval	Full	lincrna
1	accuracy_std	0.05411643166758367	0.05376362876311249	0.04254278891761669	0.0726529038954703	all	bu	mann_whitney_pval	Full	lincrna
2	f1_mean	0.5459435477228459	0.5504814035023794	0.3898774332023404	0.6996949683245066	all	bu	mann_whitney_pval	Full	lincrna
3	f1_std	0.07505601639926922	0.06846699882048532	0.04819478000469751	0.17138617362298816	all	bu	mann_whitney_pval	Full	lincrna
4	precision_mean	0.5468142382692407	0.5492543492136042	0.403973422793352	0.6820076645243777	all	bu	mann_whitney_pval	Full	lincrna
5	precision_std	0.08367003942267008	0.08215892823186476	0.05810150101532961	0.13303822543328345	all	bu	mann_whitney_pval	Full	lincrna
6	recall_mean	0.5793624167876528	0.5872513837942007	0.3840595567812482	0.7477071108967159	all	bu	mann_whitney_pval	Full	lincrna
7	recall_std	0.14046278701484552	0.1314762596988393	0.07817240863355389	0.2911170735110367	all	bu	mann_whitney_pval	Full	lincrna
8	accuracy_mean	0.5375673758865248	0.5391666666666667	0.4440000000000001	0.6495000000000002	lymphoMyeloid	bu	mann_whitney_pval	Full	lincrna
9	accuracy_std	0.05370273599522674	0.05334270750950354	0.044625291782426094	0.06127782814544117	lymphoMyeloid	bu	mann_whitney_pval	Full	lincrna
10	f1_mean	0.5493853992025552	0.5523125188659944	0.3915194764698756	0.6532977171430707	lymphoMyeloid	bu	mann_whitney_pval	Full	lincrna
11	f1_std	0.07413628719412653	0.0691244474048689	0.050953771485450175	0.13221370767355167	lymphoMyeloid	bu	mann_whitney_pval	Full	lincrna
12	precision_mean	0.54000423390541	0.5388645370386933	0.4556455156201701	0.6444274903303241	lymphoMyeloid	bu	mann_whitney_pval	Full	lincrna
13	precision_std	0.07941323565345827	0.07861802081987163	0.05810150101532961	0.10932548313659407	lymphoMyeloid	bu	mann_whitney_pval	Full	lincrna
14	recall_mean	0.5944726238630939	0.5886462353023834	0.4046277537615486	0.7084876655829518	lymphoMyeloid	bu	mann_whitney_pval	Full	lincrna
15	recall_std	0.1444558758266113	0.13797505219978412	0.09046860011093852	0.2253600929016417	lymphoMyeloid	bu	mann_whitney_pval	Full	lincrna
16	accuracy_mean	0.5446983333333334	0.5478333333333333	0.4111666666666666	0.6940000000000002	nonLymphoMyeloid	bu	mann_whitney_pval	Full	lincrna
17	accuracy_std	0.05418124398958625	0.053859867338628076	0.04254278891761669	0.0726529038954703	nonLymphoMyeloid	bu	mann_whitney_pval	Full	lincrna
18	f1_mean	0.5454043243243583	0.5492576616185412	0.3898774332023404	0.6996949683245066	nonLymphoMyeloid	bu	mann_whitney_pval	Full	lincrna
19	f1_std	0.0752001073080749	0.06831929549968782	0.04819478000469751	0.17138617362298816	nonLymphoMyeloid	bu	mann_whitney_pval	Full	lincrna
20	precision_mean	0.5478811389529074	0.5527834684577932	0.403973422793352	0.6820076645243777	nonLymphoMyeloid	bu	mann_whitney_pval	Full	lincrna
21	precision_std	0.0843369386798466	0.08288478626522987	0.05858932609077022	0.13303822543328345	nonLymphoMyeloid	bu	mann_whitney_pval	Full	lincrna
22	recall_mean	0.5769951510125003	0.5870175388935451	0.3840595567812482	0.7477071108967159	nonLymphoMyeloid	bu	mann_whitney_pval	Full	lincrna
23	recall_std	0.1398372031010022	0.12999261617397145	0.07817240863355389	0.2911170735110367	nonLymphoMyeloid	bu	mann_whitney_pval	Full	lincrna
24	accuracy_mean	-0.0071309574468085835	-0.0086666666666666	0.03283333333333349	-0.044499999999999984	Delta	bu	mann_whitney_pval	Full	lincrna
25	accuracy_std	-0.00047850799435950747	-0.0005171598291245361	0.0020825028648094046	-0.011375075750029127	Delta	bu	mann_whitney_pval	Full	lincrna
26	f1_mean	0.0039810748781969885	0.0030548572474532465	0.0016420432675351981	-0.046397251181435895	Delta	bu	mann_whitney_pval	Full	lincrna
27	f1_std	-0.0010638201139483716	0.0008051519051810729	0.002758991480752662	-0.03917246594943649	Delta	bu	mann_whitney_pval	Full	lincrna
28	precision_mean	-0.007876905047497385	-0.013918931419099945	0.05167209282681806	-0.03758017419405357	Delta	bu	mann_whitney_pval	Full	lincrna
29	precision_std	-0.004923703026388324	-0.004266765445358242	-0.0004878250754406094	-0.023712742296689376	Delta	bu	mann_whitney_pval	Full	lincrna
30	recall_mean	0.017477472850593534	0.001628696408838226	0.02056819698030038	-0.03921944531376409	Delta	bu	mann_whitney_pval	Full	lincrna
31	recall_std	0.004618672725609091	0.007982436025812667	0.01229619147738463	-0.06575698060939503	Delta	bu	mann_whitney_pval	Full	lincrna
0	accuracy_mean	0.5776316042267051	0.5781666666666667	0.4578333333333334	0.6813333333333333	all	bNF	fold	final	lincrna
1	accuracy_std	0.054048855338193785	0.05352673267733712	0.04197188212230765	0.08098353742170894	all	bNF	fold	final	lincrna
2	f1_mean	0.590611089613528	0.591564582289189	0.4673323336984616	0.7286877794008023	all	bNF	fold	final	lincrna
3	f1_std	0.0643083396383572	0.06355214014778868	0.04643442429659806	0.14020425282452814	all	bNF	fold	final	lincrna
4	precision_mean	0.5777602308514609	0.5745878637200137	0.4675512839109973	0.7339321106953194	all	bNF	fold	final	lincrna
5	precision_std	0.08314008127476874	0.08309654924901501	0.05378624260268049	0.11861187091066935	all	bNF	fold	final	lincrna
6	recall_mean	0.6344713081312621	0.6284344903191561	0.4725287626273832	0.8828892439065744	all	bNF	fold	final	lincrna
7	recall_std	0.12461243515668691	0.12350410348151675	0.072839007240023	0.2495229473838115	all	bNF	fold	final	lincrna
8	accuracy_mean	0.5753971631205673	0.5746666666666667	0.4785	0.6781666666666666	lymphoMyeloid	bNF	fold	final	lincrna
